,return_120s,return_300s,return_600s,return_1200s,mid_return_lag_1,mid_return_lag_2,mid_return_lag_3,mid_return_lag_5,relative_spread_bps,ask_range_8_bps,bid_range_8_bps,ask_concentration,bid_concentration,ask_slope,bid_slope,log_ask_depth_1,log_ask_depth_2,log_ask_depth_3,log_ask_depth_5,log_ask_depth_8,log_bid_depth_1,log_bid_depth_2,log_bid_depth_3,log_bid_depth_5,log_bid_depth_8,obi_1,obi_2,obi_3,obi_5,obi_8,weighted_obi,microprice_edge_bps,ask_distance_1_bps,ask_distance_2_bps,ask_distance_3_bps,ask_distance_5_bps,ask_distance_8_bps,bid_distance_1_bps,bid_distance_2_bps,bid_distance_3_bps,bid_distance_5_bps,bid_distance_8_bps,spread_change_lag_1,spread_change_lag_2,spread_change_lag_3,spread_change_lag_5,spread_mean_300s,spread_std_300s,spread_mean_600s,spread_std_600s,obi5_change_lag_1,obi5_change_lag_2,obi5_change_lag_3,obi5_change_lag_5,microprice_edge_change_lag_1,microprice_edge_change_lag_2,microprice_edge_change_lag_3,microprice_edge_change_lag_5,obi5_mean_300s,obi5_std_300s,obi5_mean_600s,obi5_std_600s,weighted_obi_mean_300s,microprice_edge_mean_300s,snapshot_ofi_proxy_l1,weighted_snapshot_ofi_proxy,snapshot_ofi_proxy_300s,snapshot_ofi_proxy_600s,normalized_snapshot_ofi_300s,normalized_snapshot_ofi_600s,bid_depth_change_lag_1,ask_depth_change_lag_1,volatility_120s,volatility_300s,volatility_600s,volatility_1200s,hour_sin,hour_cos,dow_sin,dow_cos
obi5_mean_600s,1.2158018e-05,6.6166344e-06,5.2625023e-06,2.2950004e-05,7.648143e-05,1.9153882e-05,1.0126978e-05,6.3540997e-06,2.991895e-05,2.0887388e-05,8.767011e-05,1.0460684e-05,1.5117972e-05,2.8994746e-05,3.1786596e-05,5.0132563e-05,1.332771e-05,2.715541e-05,1.0811371e-05,1.928367e-05,2.5461834e-05,6.664358e-05,8.4109515e-06,1.3610664e-05,4.4879434e-06,3.5104593e-05,3.0451809e-05,8.477078e-05,2.8856966e-05,1.7928534e-06,1.2863004e-05,2.8919594e-05,3.172335e-05,0.00014052282,6.1663195e-05,1.609313e-05,2.7003596e-06,0.0,0.0001006429,0.00017839935,7.09172e-05,4.5642405e-06,6.9905494e-05,1.1606404e-05,1.2360996e-05,7.0364463e-06,2.0439462e-05,4.1124724e-05,3.508446e-05,1.7541463e-05,5.5890073e-06,3.4682005e-06,8.846241e-06,7.5294306e-06,9.092622e-06,1.1429327e-05,1.1899115e-05,2.541772e-06,0.0,1.490006e-05,0.0005629423,2.7236147e-05,8.4872845e-06,4.2639595e-06,8.838528e-05,3.3450083e-06,3.7313694e-05,1.84712e-05,5.3787113e-05,3.589499e-05,8.928819e-06,1.8539786e-05,7.4880794e-05,4.9760267e-05,6.752869e-05,0.00011963868,2.9125773e-05,5.826863e-05,1.9922725e-06,0.0
obi5_std_600s,4.1027142e-05,4.558793e-05,7.478879e-05,7.0328635e-05,0.0002364244,3.1534157e-05,0.00012250256,9.758468e-05,0.00019002632,7.425083e-05,0.0004205959,0.00010477643,0.00012456614,0.00018409373,0.00028059652,0.00032197507,0.00020076765,4.1969248e-05,7.569884e-05,6.85842e-05,0.00039107454,0.0005177996,8.071379e-05,3.90505e-05,6.64862e-05,0.00016696825,0.00016696508,7.046716e-05,5.3637938e-05,0.00017803999,0.00012542203,5.8546335e-05,6.4016655e-05,0.00050423,0.00034083502,0.000113922746,3.5338915e-05,3.860296e-05,0.00035039242,0.0005081988,0.00020062445,6.0445866e-05,0.00029156115,9.482579e-05,5.1404488e-05,7.249035e-05,7.6047094e-05,0.00031504396,9.0331094e-05,0.00011728932,0.0001317909,4.498521e-05,3.8637565e-05,9.482275e-05,7.089236e-05,0.00010046586,2.9256982e-05,2.8800845e-05,1.7275808e-05,8.561047e-05,2.7236147e-05,0.007905969,4.8742164e-05,3.931796e-05,0.00029568802,2.5391566e-05,0.00013387267,0.00022980467,0.00012162213,0.0002064663,4.844543e-05,0.00010199719,0.001061957,0.00063445995,0.0004440512,0.00038900963,0.00014314824,0.0003232041,2.9357712e-05,2.8711444e-05
weighted_obi_mean_300s,9.883633e-06,1.4278692e-05,1.0880267e-05,2.3078974e-05,9.435275e-06,0.0,4.890833e-06,2.545598e-06,6.798522e-05,2.2028371e-05,9.0949776e-05,3.5032157e-05,2.528769e-05,1.7380593e-05,5.529926e-05,4.200879e-05,5.5253346e-05,4.679889e-06,2.7621452e-05,4.250753e-05,1.1496896e-05,6.4930115e-05,4.486533e-05,2.046298e-05,1.3771022e-05,5.6696208e-05,4.5318728e-05,4.7636506e-05,4.7829467e-06,1.8398556e-05,5.493488e-05,6.8191393e-06,1.6423119e-06,0.000107657055,0.00015056807,7.172303e-05,1.1049183e-05,0.0,0.00012472902,0.00014108219,4.6657104e-05,1.2208255e-05,2.6050846e-05,8.427471e-06,3.2231354e-05,3.1034906e-06,1.0208177e-05,5.5247277e-05,2.0833962e-05,3.143471e-05,1.1355903e-05,3.866529e-06,3.1184732e-06,8.340846e-06,5.7170855e-06,1.6905586e-05,9.391708e-06,2.0426665e-05,2.2447206e-05,4.62251e-05,8.4872845e-06,4.8742164e-05,0.00073399185,1.565903e-06,8.2074475e-05,1.7187615e-05,1.467748e-05,6.41274e-05,3.890587e-05,2.2871867e-05,2.2395834e-06,1.5215985e-05,0.00012688604,7.572021e-05,6.474698e-05,8.3713225e-05,4.506941e-05,5.6705187e-05,3.1457307e-06,5.6305694e-06
microprice_edge_mean_300s,4.783051e-06,5.783876e-05,2.7931848e-05,5.080407e-05,2.3321478e-05,1.17759955e-05,2.9610592e-05,3.211747e-05,0.0001289058,3.9730123e-05,0.0001284849,1.8297036e-05,1.551121e-05,4.8850547e-05,6.9954054e-05,0.0001564134,5.6032623e-05,4.7887006e-05,3.4976038e-05,4.261907e-05,5.633039e-05,3.4242654e-05,4.145993e-05,1.00661155e-05,1.4922764e-05,0.00011423403,5.08118e-05,4.556036e-05,5.2136356e-06,2.6539648e-05,1.4888061e-05,3.3378467e-06,1.942169e-05,0.00024698925,0.00013984722,6.281513e-05,3.0801824e-05,0.0,0.00018508715,0.00025920986,9.019653e-05,4.064366e-05,7.351825e-05,2.8612618e-05,1.1263942e-05,1.1099635e-05,1.673744e-05,0.00012483471,1.9811761e-05,4.2953234e-05,3.186651e-05,2.103615e-05,2.2920298e-05,7.7710814e-05,4.2544147e-05,2.0873802e-05,8.710825e-06,9.252274e-06,1.580708e-06,5.3127224e-05,4.2639595e-06,3.931796e-05,1.565903e-06,0.001125151,9.6608506e-05,1.7069211e-05,0.000121259975,4.1529845e-05,7.42392e-05,7.8034536e-05,2.9663664e-05,3.6620986e-05,0.00016495846,0.00015698791,9.9924175e-05,0.00014154962,2.1271178e-05,9.521078e-05,1.8761291e-05,1.1107241e-05
snapshot_ofi_proxy_l1,0.00016734595,6.488611e-05,0.00010216839,0.00024092352,0.0005790447,0.00013597388,0.00024890582,0.00011758075,0.000409686,0.0001579474,0.000954995,0.00013093273,0.00019874841,0.00027472957,0.00048776655,0.00039187956,0.00018003579,0.00012056311,0.00015197818,0.00015402574,0.00022363031,0.00025132077,0.00016158292,0.000113987786,0.00011960775,0.00057916134,0.00047648768,0.00015558129,0.000117186515,0.000100554986,0.00021283323,7.9826e-05,5.655352e-05,0.0012883594,0.0010085665,0.00027412287,9.196822e-05,4.8081138e-06,0.00060203084,0.0011423823,0.0003784407,0.000111904104,0.0003867228,0.00010428289,0.00013055035,8.7399734e-05,4.9802613e-05,0.0007477968,0.00013029037,0.00016410803,0.00014055533,0.00016609233,8.7542474e-05,0.00022522475,0.00012246154,9.7911594e-05,5.1570485e-05,0.00010674684,9.191964e-05,0.00032946724,8.838528e-05,0.00029568802,8.2074475e-05,9.6608506e-05,0.015667127,0.0,0.00020451969,0.00022944801,0.00021933987,0.00027298764,0.0001346685,0.00012253206,0.0004130668,0.00042658765,0.0003967645,0.00029171872,0.00018817454,0.00030773575,2.416286e-05,6.343017e-05
weighted_snapshot_ofi_proxy,9.79354e-06,6.1605765e-06,2.5282097e-05,4.9827864e-05,0.00021499416,6.8052286e-06,7.1601484e-05,1.4463909e-05,3.9106977e-05,3.1796757e-05,0.00019669588,3.390538e-05,3.327128e-05,0.00012762762,9.818982e-05,6.683691e-05,7.148358e-05,4.858863e-05,2.5278288e-05,2.001739e-05,5.7628484e-05,0.00010871761,1.772014e-05,7.263357e-05,0.0,0.000102751095,6.522126e-05,5.164729e-05,2.5033925e-05,1.9868121e-05,8.389743e-05,5.5630873e-05,4.3835855e-05,0.00029142585,0.00032744283,0.00011365202,8.637544e-06,1.713329e-06,7.0660106e-05,0.00022603298,0.00010393573,8.877137e-06,4.028255e-05,2.3109737e-05,4.418185e-06,2.4924124e-05,1.7587075e-05,0.00016700888,8.975702e-06,7.988668e-06,5.3305066e-05,2.7642243e-06,3.7477974e-05,6.245594e-05,2.0322936e-05,6.1305273e-06,2.4047247e-05,2.2904043e-05,6.288801e-05,1.5619127e-05,3.3450083e-06,2.5391566e-05,1.7187615e-05,1.7069211e-05,0.0,0.0021805267,5.3793196e-05,7.657703e-05,5.1045587e-05,6.694505e-05,3.320271e-05,3.248304e-05,0.00013913354,7.175813e-05,4.1826075e-05,4.275525e-05,2.1462649e-05,6.846047e-05,4.5457496e-06,3.5272697e-05
snapshot_ofi_proxy_300s,6.219874e-05,0.00020363418,3.8350066e-05,0.000117814976,0.0002004049,4.161089e-05,0.00012390436,0.00014986904,0.000186322,5.323081e-05,0.0002448392,2.7830323e-05,4.635267e-05,0.00013183185,0.00024402986,0.0005572137,0.00015993355,0.00029642083,0.00020169729,6.654382e-05,0.00014774308,0.0001340619,0.0001408035,5.0843235e-05,0.00010586111,0.0005683344,0.00015026216,0.0002825096,0.0001046287,0.00016483056,0.000117179465,0.00012430755,4.3864926e-05,0.00062565773,0.00063094654,0.00037152262,0.00010674319,1.8705199e-06,0.0005230326,0.0010808832,0.00020409434,6.124405e-05,9.406717e-05,0.00019065684,7.140976e-05,9.256202e-05,8.377126e-05,0.00020315089,4.105212e-05,0.00011640237,0.00012282231,7.683294e-05,3.797782e-05,4.1630366e-05,3.0646996e-05,6.472994e-05,7.6340206e-05,5.507731e-05,2.9022063e-05,0.000101572354,3.7313694e-05,0.00013387267,1.467748e-05,0.000121259975,0.00020451969,5.3793196e-05,0.009320734,0.00016072347,0.00012076924,0.00011300067,7.743388e-05,0.00016089984,0.00023037,0.0001349544,0.00014390229,0.00021751893,6.572913e-05,0.000393153,9.085812e-05,1.7811555e-05
snapshot_ofi_proxy_600s,8.7978304e-05,9.087215e-05,0.000111962945,0.00011207963,0.00047147973,8.1605656e-05,8.1655744e-05,5.057918e-05,0.00016718882,8.100385e-05,0.00026131066,0.00010293988,6.9455054e-05,0.00017878995,0.00034398996,0.00052724517,0.00022288125,6.429009e-05,0.00046037565,0.00015806584,0.00013565665,0.00024187833,0.0001429724,7.041963e-05,9.215368e-05,0.0005068532,0.0004571053,0.00015628636,9.5481424e-05,0.00011375153,0.00015431289,0.00012029269,3.7402348e-05,0.00090580457,0.0010100763,0.000628704,9.8706616e-05,6.3914663e-06,0.0005872479,0.001274402,0.0002962541,4.1569758e-05,0.00012456243,4.7567446e-05,4.401246e-05,0.000106966625,0.00014337996,0.00024837052,7.1894414e-05,0.00013855516,0.0001106387,0.00012108359,8.2524355e-05,0.00015767802,6.418871e-05,5.2527794e-05,3.0224366e-05,6.406563e-05,3.0521784e-05,6.701821e-05,1.84712e-05,0.00022980467,6.41274e-05,4.1529845e-05,0.00022944801,7.657703e-05,0.00016072347,0.010664711,0.00023355063,0.00017068966,6.280914e-05,0.00013156596,0.00030135186,0.00020643735,0.00014554532,0.00027557372,0.00013093415,0.0002114973,8.355409e-05,7.5512808e-06
normalized_snapshot_ofi_300s,3.7015772e-05,9.570743e-05,6.7510206e-05,8.69364e-05,0.00022933427,2.5895206e-05,0.0001895202,0.00015792654,0.00017824901,8.322247e-05,0.00029071452,8.689982e-05,9.783135e-05,0.00013674932,0.0003879604,0.0005381964,0.00012300623,0.00010301312,3.89025e-05,0.00013746395,0.00027735948,0.00018013203,9.45558e-05,0.00013013736,0.00013834861,0.00029852282,0.00021906247,0.0002092217,9.404987e-05,0.00012338518,0.00016340312,0.000115043345,3.330863e-05,0.0010757184,0.0005740485,0.0002004959,8.3564984e-05,2.3548477e-05,0.00078772305,0.0018159393,0.00045919843,4.5874447e-05,0.00020784253,9.7342956e-05,6.050519e-05,9.1639304e-05,6.216837e-05,0.00017082207,6.421201e-05,8.956685e-05,0.0001264954,7.919746e-05,7.1637565e-05,8.6272936e-05,6.452452e-05,6.605207e-05,3.563455e-05,4.7817186e-05,4.3001837e-05,0.00011535171,5.3787113e-05,0.00012162213,3.890587e-05,7.42392e-05,0.00021933987,5.1045587e-05,0.00012076924,0.00023355063,0.009560802,8.573815e-05,0.00010992227,0.00014973305,0.00032488976,0.00032103958,0.00018957147,0.00023528343,0.00012807047,0.00018570943,0.0001183543,2.0218984e-05
normalized_snapshot_ofi_600s,4.2529355e-05,8.668019e-05,6.405929e-05,0.00011855204,0.00039272627,6.0049177e-05,0.00015481254,5.601912e-05,0.0002928529,5.1054245e-05,0.0005445115,5.896543e-05,7.332004e-05,0.0001054214,0.0003953994,0.00016666121,6.4165564e-05,7.454997e-05,6.282923e-05,0.0001226478,0.00025173562,0.0005881596,0.00013695846,6.5663e-05,5.7579204e-05,0.00050277176,0.00025412563,0.00014109844,5.024928e-05,0.0001188969,8.6981236e-05,5.1925403e-05,7.6660865e-05,0.00072166324,0.00040441804,0.00024150917,7.99114e-05,0.0,0.00045756972,0.0008082087,0.0003654844,8.616356e-05,0.00018358247,0.00011408645,5.97542e-05,9.641603e-05,7.237401e-05,0.00020483752,6.978866e-05,0.00023993044,0.00014580114,9.378375e-05,2.5200146e-05,0.000110827765,7.392533e-05,4.6325913e-05,2.3255241e-05,4.2429736e-05,1.4868222e-05,0.0001797326,3.589499e-05,0.0002064663,2.2871867e-05,7.8034536e-05,0.00027298764,6.694505e-05,0.00011300067,0.00017068966,8.573815e-05,0.008507484,0.00012437715,8.969594e-05,0.00025134298,0.00035403704,0.0003263066,0.00025891606,0.00012900945,0.00018089911,3.171538e-05,9.090645e-06
bid_depth_change_lag_1,3.14294e-05,1.9788236e-05,3.8481235e-06,3.2151293e-05,8.169065e-05,1.54693e-05,3.2478e-05,2.5927506e-05,9.7690034e-05,2.4128876e-05,0.00019373564,1.891155e-05,4.152824e-05,0.0001010512,0.00015867484,0.00012420728,8.157704e-05,5.399592e-05,3.2215365e-05,3.1450072e-05,0.00010067032,9.058726e-05,4.327631e-05,1.2406339e-05,1.9790838e-05,0.00012252474,6.462255e-05,1.9144925e-05,4.052839e-05,2.3899505e-05,7.9334495e-05,9.0883805e-06,4.045485e-06,0.00037094066,0.00020260931,7.416482e-05,1.3231762e-05,0.0,0.00026959417,0.00029823143,8.358396e-05,4.63737e-05,0.0001762177,2.6306117e-05,1.4286004e-05,1.8460645e-05,2.4499066e-05,0.00019130729,5.127644e-05,0.00011010995,3.7728438e-05,4.3586275e-05,2.0479138e-05,3.6083107e-05,3.1565196e-05,1.907033e-05,2.464399e-05,5.5879914e-06,1.2673253e-05,8.362931e-05,8.928819e-06,4.844543e-05,2.2395834e-06,2.9663664e-05,0.0001346685,3.320271e-05,7.743388e-05,6.280914e-05,0.00010992227,0.00012437715,0.0017379269,3.7634054e-05,0.00023072133,0.00020035656,0.00011096869,0.00021237954,3.77878e-05,8.663514e-05,1.79962e-05,1.180143e-05
ask_depth_change_lag_1,2.4629777e-05,4.1943982e-05,6.3738057e-06,5.5458066e-05,6.670931e-05,3.7190704e-05,3.47179e-05,1.9502057e-05,0.000122048936,3.9384217e-05,7.716596e-05,7.354569e-05,4.0620507e-05,0.00011418942,0.00019310125,0.0002860019,8.785532e-05,6.384738e-05,5.1199997e-05,3.755079e-05,0.00011032335,0.00010212842,4.921115e-05,2.4110648e-05,3.622843e-05,0.00014659968,7.3524265e-05,6.105489e-05,1.4005851e-05,3.8709244e-05,8.633596e-05,3.0231125e-05,2.2618564e-05,0.0003531652,0.00025182957,0.0001353232,5.790757e-05,8.693023e-06,0.00028546408,0.0005590344,0.000193938,2.202742e-05,0.00010670884,2.2257636e-05,4.2831227e-05,5.232526e-05,3.09744e-05,0.00019010917,3.6552956e-05,6.1878105e-05,6.937385e-05,3.244703e-05,4.6178728e-05,1.7364542e-05,2.5083149e-05,1.8024115e-05,4.1842788e-05,4.817859e-05,2.982339e-05,0.00010173556,1.8539786e-05,0.00010199719,1.5215985e-05,3.6620986e-05,0.00012253206,3.248304e-05,0.00016089984,0.00013156596,0.00014973305,8.969594e-05,3.7634054e-05,0.003982754,0.00019397507,0.00018752963,0.0002224715,0.00016470427,7.650677e-05,8.7428845e-05,3.0959694e-05,2.03703e-05
volatility_120s,0.00019643188,0.00014333887,0.00015122014,0.00023632182,0.00043165844,0.00023038105,0.0002380657,0.00020531357,0.0006028554,0.00015085311,0.0004940078,0.00026485158,0.00021947388,0.00033211682,0.00067462196,0.00076977274,0.0007033553,0.00021122639,0.00012742566,0.00012354983,0.0005214577,0.00046355763,0.00023373119,0.00015582656,6.940051e-05,0.00041321068,0.00033830007,0.00013499973,0.00013484982,0.00013183888,0.00010315527,0.00023290176,0.00016800223,0.00159635,0.0005797782,0.00035780578,0.00014585508,6.292171e-05,0.0011368229,0.001115497,0.0005764432,0.00012665578,0.0006102572,0.00021047035,0.00012611887,0.000105122905,0.00016919027,0.0019410565,0.0002080515,0.00033781116,0.00029342607,0.00016182956,0.00011623071,0.000121831414,0.00013722043,9.184429e-05,8.4431646e-05,0.00010443772,6.0210165e-05,0.00029786304,7.4880794e-05,0.001061957,0.00012688604,0.00016495846,0.0004130668,0.00013913354,0.00023037,0.00030135186,0.00032488976,0.00025134298,0.00023072133,0.00019397507,0.038323797,0.0038768365,0.0014068125,0.0027702525,0.00030380252,0.0023251246,6.6933935e-05,6.199479e-05
volatility_300s,0.00012289252,9.712795e-05,0.00014783052,0.00019275847,0.0002442476,0.00019277241,0.0002995207,0.00027554415,0.00039140205,0.00019161204,0.00044610965,0.00022784997,0.00022696258,0.0003445954,0.0005960042,0.0005266226,0.00027113935,0.00025124574,0.00012713968,0.00018862814,0.0003124121,0.00029904293,0.0002385602,8.020743e-05,0.0001412967,0.00025217334,0.00018515269,7.8325276e-05,9.000786e-05,7.893165e-05,0.000118252625,0.0001181354,7.629415e-05,0.0020881474,0.000449832,0.00039296984,0.00012747647,5.568204e-05,0.0017115057,0.001012755,0.00034507253,0.00023040181,0.0007480303,0.00022579066,0.00036783644,0.00017364768,0.00019589245,0.0010646761,0.00033096745,0.002205192,0.00017695161,0.00020397102,0.0001363058,0.00016609413,0.00031533348,0.00012223261,0.00010427446,9.3632014e-05,7.1399154e-05,0.0007355354,4.9760267e-05,0.00063445995,7.572021e-05,0.00015698791,0.00042658765,7.175813e-05,0.0001349544,0.00020643735,0.00032103958,0.00035403704,0.00020035656,0.00018752963,0.0038768365,0.044019964,0.0017070489,0.002512004,0.00024489907,0.0009486636,6.909636e-05,7.739781e-05
volatility_600s,0.00010866756,9.5201176e-05,8.7129505e-05,0.00019211759,0.00012756464,0.00017363066,0.00019984387,0.00017117444,0.00034072003,0.00021642816,0.00040436108,0.00016245373,0.0001417993,0.00023218628,0.00047396022,0.00047444116,0.00027035776,0.00023239998,0.00010595095,0.0001418643,0.00035388826,0.00027122983,0.000183574,7.120133e-05,7.946983e-05,0.0002816815,0.0003658919,9.953386e-05,6.5137676e-05,9.025219e-05,0.00014648563,8.893293e-05,3.1435764e-05,0.001145711,0.0005907515,0.00028697253,9.868294e-05,2.70394e-05,0.0013780124,0.0010572225,0.00033942444,9.596489e-05,0.00042848912,0.00016095958,0.0001549303,9.052711e-05,0.0002142035,0.0014052122,0.00016868905,0.0009320657,0.0001992197,0.00015493347,0.00010673845,0.00010949646,0.0003505398,7.446991e-05,6.0922295e-05,0.000121868376,4.4797787e-05,0.00054540543,6.752869e-05,0.0004440512,6.474698e-05,9.9924175e-05,0.0003967645,4.1826075e-05,0.00014390229,0.00014554532,0.00018957147,0.0003263066,0.00011096869,0.0002224715,0.0014068125,0.0017070489,0.018242734,0.00073717727,0.0002694993,0.00068390486,6.15328e-05,3.814723e-05
volatility_1200s,0.0002236501,8.396013e-05,0.00011351697,0.00018925992,0.0006311913,0.00026436985,0.00017913381,0.00021125587,0.0006818528,0.00023408695,0.00066100847,0.00030013145,0.00021797145,0.00032924308,0.0006993326,0.00055192393,0.00023622513,0.00034989402,8.305035e-05,0.00028641964,0.0006816076,0.00047838892,0.00020099436,0.0001248843,0.00010764395,0.00053210324,0.0001971188,0.00011529148,0.00010659553,0.000115951865,0.00016442801,0.00012676003,0.00022089531,0.0011745344,0.000551091,0.0002073421,0.00016344518,2.1223865e-05,0.0012244866,0.0010837142,0.000350841,0.00016844561,0.0008479455,0.0002936864,0.00022397403,0.00017366461,0.00029031854,0.0011151986,0.00026539553,0.0003059029,0.00020253916,0.00014517496,0.00017867141,0.00021099138,0.00023236692,0.00014322693,0.00015141937,0.00013565364,7.4937576e-05,0.0008678687,0.00011963868,0.00038900963,8.3713225e-05,0.00014154962,0.00029171872,4.275525e-05,0.00021751893,0.00027557372,0.00023528343,0.00025891606,0.00021237954,0.00016470427,0.0027702525,0.002512004,0.00073717727,0.022592025,0.00046493142,0.00070265203,8.149135e-05,0.00013873722
hour_sin,5.693855e-05,9.48224e-06,8.6767366e-05,7.565409e-05,0.00011333276,5.5821467e-05,8.451164e-05,5.8094043e-05,0.00016095319,9.55091e-05,0.0003008745,5.7036083e-05,7.8583565e-05,0.00021152078,0.00026613235,0.00010264472,0.00012663331,3.2311083e-05,2.9980034e-05,5.58697e-05,0.00012196976,0.0001215708,6.0340135e-05,4.71813e-05,4.972301e-05,0.00017360259,0.00020394142,3.4938188e-05,4.2741864e-05,3.2862652e-05,0.00014002442,4.601741e-05,2.0232106e-05,0.00028285492,0.00022437336,0.0001375888,3.2842017e-05,0.0,0.00024406206,0.00041238195,0.0001314183,3.9260314e-05,0.00020365797,5.9293212e-05,4.405974e-05,2.823541e-05,3.3899105e-05,0.00025413986,5.3055133e-05,9.6745134e-05,3.6016296e-05,9.676541e-05,3.9664603e-05,6.246902e-05,2.7032358e-05,2.4986955e-05,2.6368061e-05,2.1583106e-05,2.712966e-05,0.00013019741,2.9125773e-05,0.00014314824,4.506941e-05,2.1271178e-05,0.00018817454,2.1462649e-05,6.572913e-05,0.00013093415,0.00012807047,0.00012900945,3.77878e-05,7.650677e-05,0.00030380252,0.00024489907,0.0002694993,0.00046493142,0.0047473167,0.0002543008,3.748425e-05,2.179742e-05
hour_cos,0.00019856193,9.510489e-05,0.00015084563,0.00018681842,0.0001582957,6.574351e-05,0.00017079683,7.3394905e-05,0.00037102823,0.00011446028,0.0008777965,0.0001074778,0.00018711067,0.00010912193,0.00040190367,0.00042581264,0.00028564793,0.00010475386,7.0477865e-05,8.475315e-05,0.0005269864,0.00033081113,0.00012942374,0.00013559981,0.00010897306,0.0007310455,0.00035273444,9.495145e-05,6.992803e-05,0.00010716318,9.130797e-05,0.00012620549,0.00014136013,0.0011421537,0.00044391246,0.000178543,0.00010639643,2.979366e-05,0.0013076656,0.0005588613,0.000230573,0.00015621775,0.0003765445,0.00020023918,0.00015405113,8.566544e-05,0.00011208841,0.000547003,8.291359e-05,0.0004265603,0.00012555839,0.00011392167,9.191472e-05,0.00016909675,7.973641e-05,4.8954866e-05,7.740581e-05,4.7972004e-05,3.8542898e-05,0.00017694676,5.826863e-05,0.0003232041,5.6705187e-05,9.521078e-05,0.00030773575,6.846047e-05,0.000393153,0.0002114973,0.00018570943,0.00018089911,8.663514e-05,8.7428845e-05,0.0023251246,0.0009486636,0.00068390486,0.00070265203,0.0002543008,0.014517328,1.9858699e-05,9.020669e-05
dow_sin,2.67057e-06,4.8967477e-06,8.8034485e-06,1.7622351e-05,6.446266e-06,1.67188e-05,2.3395662e-05,8.293542e-06,6.196791e-05,7.5229773e-06,8.042815e-05,2.788522e-07,3.344116e-06,1.895331e-05,5.039077e-05,0.00010460522,2.811521e-05,1.7485847e-05,5.0150615e-05,8.460348e-06,2.0772675e-05,1.3268131e-05,2.874468e-05,1.2446417e-05,1.6505035e-05,7.787019e-05,4.2054195e-05,3.19018e-05,2.8579878e-05,9.154866e-06,1.9470495e-05,0.0,3.042021e-06,0.00011678372,0.00010273921,4.394452e-05,8.702571e-06,0.0,6.013815e-05,0.00011689159,3.6441757e-05,3.9791627e-07,1.7648954e-05,7.016839e-06,9.485939e-06,8.700344e-06,8.000183e-06,2.7623164e-05,1.783625e-05,6.34465e-06,1.225644e-05,1.0633587e-05,1.5141244e-06,1.9197554e-05,2.7113389e-05,2.42171e-06,3.371983e-05,2.6076486e-06,4.5833126e-06,1.0087457e-05,1.9922725e-06,2.9357712e-05,3.1457307e-06,1.8761291e-05,2.416286e-05,4.5457496e-06,9.085812e-05,8.355409e-05,0.0001183543,3.171538e-05,1.79962e-05,3.0959694e-05,6.6933935e-05,6.909636e-05,6.15328e-05,8.149135e-05,3.748425e-05,1.9858699e-05,0.0010514158,0.0
dow_cos,7.451865e-07,8.280626e-06,8.446061e-07,1.0735834e-05,6.278965e-05,1.4578804e-06,6.786658e-06,6.8668064e-06,4.2286163e-05,7.329321e-07,0.00011532096,0.0,9.988085e-06,1.1709345e-05,7.304152e-05,6.182016e-05,3.0116904e-05,1.0971897e-05,1.1929808e-05,1.3699457e-06,2.7233518e-05,2.900309e-05,2.0809153e-05,4.946013e-06,9.3108465e-06,1.8433606e-05,7.473526e-06,9.528869e-06,1.0103189e-06,2.5904847e-06,6.987414e-06,2.1334745e-05,2.1871188e-05,0.00018455784,8.286792e-05,4.8173333e-05,1.43898615e-05,0.0,5.4704135e-05,0.00014183013,4.971714e-05,1.7879145e-05,3.2530148e-05,2.9166044e-05,6.778385e-06,1.9641751e-05,0.0,4.6555568e-05,8.418382e-06,1.9905816e-05,5.550812e-05,1.9009819e-06,2.0362877e-05,2.1994405e-05,1.1203373e-05,3.5485414e-06,9.960941e-06,1.4211911e-05,4.195142e-06,3.4187728e-05,0.0,2.8711444e-05,5.6305694e-06,1.1107241e-05,6.343017e-05,3.5272697e-05,1.7811555e-05,7.5512808e-06,2.0218984e-05,9.090645e-06,1.180143e-05,2.03703e-05,6.199479e-05,7.739781e-05,3.814723e-05,0.00013873722,2.179742e-05,9.020669e-05,0.0,0.00072523847
